pid,bbl,bin,borough,electricity_use_kwh,building_area_sqft
14824297,3024720050,0,brooklyn,3902622.3,448412
15139088,3018670088,0,brooklyn,276750.1,35133
14946429,0,2118928,bronx,1497462.0,82790
14946438,0,3391735,brooklyn,1960011.8,229926
14889292,2027680065,0,bronx,106139.1,30800
14751655,3006800026,3010079,brooklyn,903246.5,98800
14842269,3067030055,3179457,brooklyn,954401.0,90820
14842271,3076560058,3421350,brooklyn,569736.4,72378
15086892,3001330017,3000251,brooklyn,335698.7,57750
15055578,2031420090,2116001,bronx,517882.7,83806
15144870,3004010050,0,brooklyn,508096.2,61158
14775211,0,3424614,brooklyn,270401.4,41392
14941357,0,1057985,manhattan,239910.0,26324
14833751,0,3390836,brooklyn,280020.0,21416
14938319,0,3424773,brooklyn,619806.1,46500
14720574,0,3421879,brooklyn,355218.2,61274
14720575,0,3421880,brooklyn,1617002.9,50000
14720576,0,3425799,brooklyn,2352605.9,363548
14720577,0,3424763,brooklyn,672846.9,164429
14720578,0,3424570,brooklyn,577476.9,127088
14720606,0,3424571,brooklyn,340845.8,68977
15088530,0,3398195,brooklyn,270233.0,30919
14837526,2037387501,2127944,bronx,518477.3,107992
15055735,1017160051,1089401,manhattan,201598.5,37429
15055743,2023690045,2001246,bronx,398955.8,30999
15091418,2032620088,0,bronx,268765.1,53191
15092654,2033160030,2017478,bronx,160706.5,40372
15093802,2037770015,2025356,bronx,113658.8,31400
15094469,2033460023,2018339,bronx,97237.0,25250
15134006,3047940020,0,brooklyn,137114.5,34507
15056709,3051900061,0,brooklyn,149109.0,56000
15083602,2025070001,2003113,bronx,363151.5,63550
15083604,2025110068,2003187,bronx,200442.2,56500
14758962,3058740084,3145824,brooklyn,287125.9,72000
14759491,3065110001,3170520,brooklyn,215360.4,80850
15087263,3017347506,0,brooklyn,236790.3,35048
15087590,3022610017,3061372,unknown,316097.0,49697
15025474,0,1064432,manhattan,247664.8,70692
15025480,0,1064442,manhattan,173163.4,50568
14718892,0,1082646,manhattan,830036.7,149967
15095844,5017600025,5166781,staten is,4692810.2,450000
15103901,5017600045,5170474,staten is,6584731.0,975000
14858803,3067407501,0,brooklyn,435799.1,74271
14869412,3086737501,0,brooklyn,122651.8,28421
14880566,3001407501,3000259,brooklyn,25478422.8,1420558
14891922,1008710070,1017815,manhattan,708594.3,64405
14892195,1008710060,1017813,manhattan,738022.7,102805
14892253,1008820076,1018157,manhattan,593086.5,70217
14892466,1008040001,1015097,manhattan,5044132.9,410334
14892870,1008040044,1015125,manhattan,879816.8,121579
14893178,1008590048,1016935,manhattan,1266139.4,145437
14893180,1008620045,1017020,manhattan,907175.1,91554
14893183,1008590072,1016941,manhattan,1013795.9,88560
14893234,1008380015,1015923,manhattan,751782.1,108875
14893283,1008390009,1015958,manhattan,1131354.4,140898
14893284,1008590039,1016934,manhattan,1445272.5,126784
14893384,1012310055,1032791,manhattan,1785581.0,41284
15056260,4098087501,4539504,queens,216899.0,36960
15101101,3025220016,3428730,brooklyn,1354677.7,173476
15101117,4004230005,4005057,queens,832330.8,110743
15101124,4004130002,4617465,queens,3033211.2,395000
14890622,1010067502,1023163,manhattan,20247086.8,1605570
15139155,3086910011,3245106,brooklyn,188951.5,82620
14540695,0,1087113,manhattan,557040.8,90107
15122704,0,3349274,brooklyn,127985.8,29265
15122774,0,3349269,brooklyn,130715.7,29265
15125722,0,3319878,brooklyn,120083.9,29265
15125775,0,3349270,brooklyn,110040.9,29265
15126101,0,3349268,brooklyn,128775.5,29265
15126145,0,3349264,brooklyn,116032.6,29265
14965065,4049467501,4308685,queens,508793.8,89902
15104433,3037180001,0,brooklyn,268541.1,63240
14764384,0,2129171,bronx,1069282.3,138379
14840392,0,2116875,bronx,341281.6,40256
14764393,0,1060414,manhattan,116589.7,25410
14764394,0,1060415,manhattan,108237.2,20886
14764395,0,1060162,manhattan,88926.6,18005
14764396,0,1060153,manhattan,68205.5,12820
14764484,0,1060138,manhattan,88326.5,16716
14764485,0,1060121,manhattan,81620.4,16704
14764486,0,1060135,manhattan,59385.6,14810
14764488,0,1060478,manhattan,110426.5,15942
15087356,1012300008,1032755,unknown,482281.9,27000
15087392,1008460030,1016130,manhattan,1630526.9,120804
15087395,1012810069,1035401,manhattan,835257.9,34137
14947624,4068520011,4148338,queens,348431.4,98516
14947909,3086650547,0,brooklyn,335734.3,100300
14947987,4000550013,4000467,queens,99035.3,28064
14843385,0,4003420,queens,227221.2,32000
14845398,4006590047,4010591,queens,738230.1,34536
14935044,1015990003,1051414,manhattan,129184.9,26400
14935045,1018270036,1055088,manhattan,119637.7,29269
15083507,0,4618846,queens,245620.8,36186
15133691,1011380001,1028837,manhattan,2171303.6,422976
15084449,0,2010571,bronx,461680.8,86057
15134784,1018840029,1056997,manhattan,2449865.7,125992
14758903,3057780001,0,brooklyn,41379715.1,3926973
14729791,1003497503,1090811,unknown,536954.1,69835
15144900,4082860185,0,queens,4915812.4,368392
15144902,4051450055,4116412,queens,441716.7,139449
15144903,1013510017,1040043,manhattan,225866.7,82499
15144904,2032820007,2016467,bronx,270248.9,97450
15144905,2032840048,2016564,bronx,215657.3,76667
15144906,2028140059,2007778,bronx,212836.6,60348
15178307,4139470025,4457754,queens,77059.4,38268
15178396,4018720007,4046340,queens,161272.6,63558
15289404,0,2047829,bronx,182058.9,44329
15335834,4002510015,4311535,queens,263107.9,91378
15335835,4002240022,4614981,queens,972330.4,63194
15335891,4002580005,4003463,queens,1547934.5,32402
15347096,1005100037,1083082,manhattan,98965.8,27011
15347097,2023400011,0,bronx,29643.5,60134
15359847,1004467502,1006221,manhattan,386162.2,81086
15365325,1021647501,1081498,manhattan,706358.4,122083
15365326,1003970012,1004947,manhattan,148525.0,29425
15365327,3022750001,0,brooklyn,153187.8,36141
15365328,3011750001,0,brooklyn,7306.2,31530
15365330,4067130041,0,queens,205069.5,85094
15365332,3039720012,0,brooklyn,386206.5,52449
15365336,4041110088,0,queens,164904.3,41870
15365338,3033290016,0,brooklyn,252340.1,81900
15365339,4090980022,0,queens,39599.6,28000
15365340,4086370006,0,queens,96382.3,57459
15365341,4096230012,4206381,queens,232466.6,52900
15365342,3063620029,3336436,brooklyn,319252.1,49330
15365343,4029280001,0,queens,189140.2,60333
15365344,3052160069,0,brooklyn,329133.4,51360
15365345,4027120058,0,queens,69155.1,30362
15365346,3049780001,0,brooklyn,1623177.0,58000
15365347,4105710001,0,queens,117311.6,68270
15365348,4092250001,0,queens,99739.3,47596
15365429,2043170025,2049372,bronx,302245.2,93468
15365430,1004850022,1007267,manhattan,64367.5,29425
15365431,1004407502,1086103,manhattan,185472.9,28256
15365435,3075650039,0,brooklyn,103859.2,46400
15365436,3068550001,0,brooklyn,83169.6,88877
15545241,4081070024,4168843,queens,190451.6,65888
15545430,4005790055,4007116,queens,334187.3,107000
15545431,2031750007,2013930,bronx,206481.4,50689
15355788,0,4155422,queens,2324270.2,178682
15376174,0,2000859,bronx,1700092.9,75952
15376454,0,2023898,bronx,285629.4,28933
15498131,3006710001,3009889,brooklyn,9590762.3,1120000
15498141,0,4531750,queens,300005.2,32819
15498259,0,3346084,brooklyn,688422.1,99700
15545036,2045420001,2054713,bronx,423554.9,53000
15545063,1010620017,1080953,manhattan,274337.0,35854
15545069,3066210001,3175334,brooklyn,130229.7,45600
15545239,1020470025,1060894,manhattan,169580.9,37842
15545278,1010300048,1024921,manhattan,547690.9,82835
15545481,4005550029,4006399,queens,363829.4,39988
15281582,0,2129154,bronx,1261594.9,229507
15354001,0,4058131,queens,932890.0,47501
15354003,0,2001164,bronx,392584.6,45428
15497673,0,1012091,manhattan,137802.9,33380
15224987,0,1077439,manhattan,1244399.4,319136
15281594,0,3250373,brooklyn,368207.8,54050
15310910,1015790015,0,manhattan,585956.1,103293
15314590,1006107501,1010699,manhattan,628640.9,106800
15335778,0,1031111,manhattan,473423.0,148643
15356872,1005737502,1009504,manhattan,1149272.9,117402
15500581,1013740001,1040751,manhattan,4837638.4,314509
15527709,1003537504,1090469,manhattan,385794.4,55157
15546828,0,1016069,manhattan,536412.8,52531
15548082,4021330016,0,queens,2854092.3,558840
15367296,0,3029634,brooklyn,206174.7,49157
15372355,0,1063501,manhattan,208809.7,35000
15273200,3002410012,3001944,brooklyn,346569.5,97938
15335778,1011860048,1031111,manhattan,473423.0,148643
15338102,1015600005,1050361,manhattan,226593.6,42570
15371042,3003840016,0,brooklyn,336469.9,35767
15503670,1006100060,1010692,manhattan,693922.0,102354
15526828,1015460023,1049931,manhattan,1301491.7,267771
15527385,1014710003,1045948,manhattan,481717.4,63873
15527388,1014480001,0,manhattan,310286.7,58480
15527602,4120990016,4518485,queens,1269364.9,73476
15527620,1008150020,1087857,manhattan,1328362.8,126398
15527630,1008147501,1015272,manhattan,4325043.5,320161
15527710,1010267501,1024849,manhattan,6006424.8,392153
15527712,1005130023,1007976,manhattan,237091.5,30020
15527754,1001747506,1090477,manhattan,1437831.1,210524
15546828,1008437501,1016069,manhattan,536412.8,52531
15525350,2035150065,2128373,bronx,250448.0,71346
15357240,0,1032613,manhattan,1007329.0,216315
15357323,0,1001404,manhattan,484009.0,29376
15247092,0,1088526,manhattan,196320.3,26322
15377359,0,4100763,queens,503454.6,43000
15392472,0,2005768,bronx,269973.7,29430
15394408,0,2000010,bronx,1432864.1,98000
15394410,0,2004170,bronx,1041609.1,63138
15337984,1007620067,1090150,manhattan,2374119.3,179130
15343209,1012590011,1034203,manhattan,1196160.1,103750
15357483,1008387502,1090374,manhattan,2365718.5,174876
15176848,1013110020,0,manhattan,1553542.9,135689
15504004,2025050050,2003069,bronx,506972.4,97846
15506383,2028400047,2008050,bronx,368355.8,65040
15488186,3056460030,3137938,unknown,178620.4,59220
15274761,0,1091713,manhattan,930020.4,61876
15308012,0,1008954,manhattan,2598126.5,718220
15500597,0,1075198,manhattan,386448.9,115824
15282444,1018660002,1084029,manhattan,1633839.3,244527
15302909,3022820001,3425961,brooklyn,3398402.1,575159
15174056,2023400208,2000990,bronx,11101.0,6250
15174185,2023400209,2000991,unknown,43448.2,12500
15367675,0,3388734,brooklyn,3232543.4,354761
15368890,0,1009014,manhattan,496158.8,60052
15548593,1007990003,0,manhattan,1457280.3,203119
15544970,1001427502,1087716,manhattan,4143019.4,481062
15547847,4021360021,4051272,queens,238387.5,78030
15283247,3041690001,3093495,brooklyn,102786.2,28000
15283249,1019520025,1059314,manhattan,443332.3,26400
15283250,3075930051,0,brooklyn,414641.4,25079
15286304,2028310009,2007973,bronx,104198.1,34650
15289120,1020910038,1062371,manhattan,318717.0,65058
15289121,2028610013,2008344,bronx,200156.8,44400
15289122,2033180098,2017536,bronx,342681.7,87780
15289178,1020650048,1061587,manhattan,139093.1,31390
15289287,2024520015,2002650,bronx,231288.2,52000
15289288,2027430030,2006023,bronx,358574.9,53744
15289289,2025320026,2003535,bronx,269241.2,72646
15289330,1021390221,1063425,manhattan,148296.8,48582
15289331,1020620054,1061466,manhattan,221225.7,54305
15289335,2028670094,2008511,bronx,372695.5,77748
15289391,1007017503,1012444,manhattan,461035.9,50138
15289410,3066787501,3384778,brooklyn,389253.1,46448
15289878,1008660001,1017175,manhattan,1182597.1,122686
15292170,1001640017,1088223,manhattan,149914.2,34800
15292278,1020500140,1061004,manhattan,47505.2,38002
15294217,1009167501,1020191,manhattan,112893.5,25140
15295169,3011717501,3251011,brooklyn,292944.0,67038
15297196,3060990051,3154979,brooklyn,395428.2,120000
15297421,1007737501,1087068,manhattan,392044.0,30927
15297518,3011580061,3028744,brooklyn,177541.2,60450
15297568,3050610040,3116130,brooklyn,366353.6,131355
15298914,1020957502,1062434,manhattan,162634.0,39090
15298976,4013040049,0,unknown,87199.5,26600
15299072,3052180026,3120565,brooklyn,211776.4,60282
15299532,4050637501,4607290,queens,151651.3,36223
15299818,4028857501,4536967,queens,443199.6,44712
15300531,2024580006,2002780,bronx,140488.8,43146
15302117,1021740012,1064156,manhattan,363570.6,39176
15304295,1012310007,1032774,manhattan,239248.0,61250
15304892,1014920015,1046616,manhattan,432553.6,104209
15305089,3017347503,3048420,brooklyn,257843.4,48243
15305363,2028190051,2007821,bronx,175964.1,42370
15306036,1005697504,0,manhattan,501218.4,60860
15307521,1012530021,1034181,manhattan,534112.2,192000
15307767,1018920046,0,manhattan,321547.8,30218
15307928,4030990007,4072608,queens,160051.7,60000
15313471,2031730013,2013904,bronx,230662.3,75010
15313987,2033070001,2017214,bronx,131846.8,55800
15315760,1021750100,1064239,manhattan,170562.2,41000
15316341,1017270006,1053718,manhattan,184357.6,38700
15316809,1019940062,1059872,manhattan,152857.9,43173
15317308,2024790005,2002955,bronx,167008.0,35070
15317798,1021770218,1064325,manhattan,186300.3,41310
15324874,4068317502,4618161,queens,367951.7,82182
15356530,1008330052,1015826,manhattan,490934.8,33117
15356981,4006137502,4596062,queens,1188659.5,131927
15357259,1004110058,0,manhattan,353077.3,30870
15357261,1015430038,1049819,manhattan,178789.0,25700
15357264,1020950031,1062437,manhattan,367909.5,34755
15357270,3013090039,0,brooklyn,266184.6,52204
15357271,3015170002,3041173,brooklyn,116646.3,30800
15357273,3032040008,3072828,brooklyn,545687.8,35303
15357371,1003530069,1086285,manhattan,244741.7,26600
15357375,3023740001,3062537,brooklyn,970099.1,101716
15357387,1015470032,1049970,manhattan,271860.1,34300
15357391,3081380250,3228747,brooklyn,373106.8,77000
15496874,2031560070,0,bronx,466222.4,65653
15529123,3076207501,3208313,brooklyn,238621.1,40621
15534800,4004057501,4542682,queens,235524.3,41771
15546848,3008927504,3425939,brooklyn,282648.0,39692
15547303,4032387503,4439623,queens,231099.8,28161
15547404,1020750020,1061885,manhattan,106164.8,29520
15547436,2046540007,2057564,bronx,175930.0,42526
15547447,2048250029,2062946,bronx,161026.3,42760
15547634,4101000001,4215612,queens,5200158.9,213065
15238222,0,3082488,brooklyn,14014.9,5063
15238223,0,3082484,brooklyn,57704.9,16660
15238224,0,3082457,brooklyn,31438.7,6040
15238225,0,3082416,brooklyn,17991.5,6000
15238388,0,3082693,brooklyn,15653.6,3075
15238389,0,3082710,brooklyn,25490.5,4800
15238390,0,3082458,brooklyn,25034.2,6080
15238391,0,3082415,brooklyn,41471.2,12240
15144913,0,2012996,unknown,246934.8,31190
15144920,0,2014154,bronx,429833.9,54723
15174489,0,2128398,bronx,566142.4,104539
15545428,0,1088514,manhattan,958687.4,52155
15353875,0,3002539,brooklyn,441068.0,93500
15353991,0,1007573,manhattan,207022.8,51180
15276410,3022447501,0,brooklyn,1961451.0,253508
15393521,3050900073,3116931,brooklyn,202651.3,46554
15496873,4022830075,4052868,queens,163174.2,32618
15226641,0,2097552,bronx,5049000.9,120650
15283710,4030817501,4072109,queens,154842.8,49343
15545798,3027710001,0,brooklyn,299896.0,25132
15144910,3003437501,3422544,brooklyn,328194.5,35699
15163018,4006330078,4009465,queens,215521.8,49819
15163261,4021390001,4051285,queens,412121.4,123240
15528934,1015277502,1048556,manhattan,123334.1,28559
15368893,3050660011,3116264,brooklyn,448596.5,43200
15545182,0,2129268,bronx,2021459.6,442528
15364404,0,3389801,brooklyn,206827.1,44650
15512524,3000420001,0,brooklyn,678217.8,93860
15176330,0,2117976,bronx,871006.8,185149
15498395,2049052002,2097408,bronx,1329015.3,52106
15357390,1012910001,1035768,manhattan,4810746.2,310000
15356512,4007010003,4012148,queens,85503.4,26840
15362796,2025270061,2003497,bronx,371674.6,89457
15363025,2024560237,2002759,bronx,109021.5,28000
15363107,2028420065,2008088,bronx,194846.5,33420
15363163,2029480003,0,bronx,269837.2,49207
15363317,2029980029,2010809,bronx,120469.8,44525
15363446,2031140044,0,bronx,219317.3,30508
15363812,2029060093,0,unknown,448717.1,54700
15364020,2024290012,0,bronx,223687.6,30165
15346911,0,2001327,bronx,268583.6,32445
15545185,0,2129140,bronx,501416.4,73219
15290266,5013840041,5151169,staten is,289012.1,25788
15368934,0,1010542,manhattan,121837.9,29624
15368936,0,1041883,manhattan,1220756.4,203752
15497839,0,1005601,manhattan,2392187.6,134125
15356880,1016000026,1074155,manhattan,248598.5,47624
15376628,1016390057,1087212,manhattan,226721.3,47106
15377584,4092730048,4539223,queens,361303.4,33242
15393938,1000970010,1001331,manhattan,140196.7,27698
15547727,4150110006,4296641,queens,302317.9,62615
15547734,4150110025,4296642,queens,194355.8,35751
15547772,4150070080,4437237,queens,281315.3,45400
15547778,4134120001,4286179,queens,694032.2,92850
15547781,4150110029,4296643,queens,113280.5,26434
15548035,4134110001,4286177,queens,184675.7,39740
15548038,4150120006,4296646,queens,4849427.4,62960
15294948,0,3055849,brooklyn,165639.9,35872
15295331,0,3330777,brooklyn,252118.2,56377
15295679,3011480020,3389676,brooklyn,111780.6,28912
15176247,4098150067,4210063,queens,324445.2,82576
15176327,4096790052,4206819,queens,434025.3,136000
15176328,4096930051,4207100,queens,495459.5,127200
15176329,4098170001,4210067,queens,218463.2,56200
15288692,3024250029,3063219,brooklyn,130724.4,25800
15288693,3024250026,3063218,brooklyn,145733.9,27774
15304524,2028010031,2007547,bronx,270674.5,41250
15305200,2027470024,2006080,bronx,235522.6,45000
15306290,2027470028,2006081,bronx,234463.9,46068
15310834,2027560050,2006246,bronx,202713.5,45786
15313508,2027550029,2006214,bronx,203419.7,34380
15315394,2027560001,2006226,bronx,265800.9,46030
15316565,2027560006,2006227,bronx,216709.1,36445
15318022,2028660091,2008469,bronx,257024.2,62000
15319786,2028660030,2008452,bronx,261055.6,81000
15321027,2028660034,2008453,bronx,305320.4,72000
15322073,2028400077,2008053,bronx,316586.3,55000
15323042,2028410089,2008072,bronx,183027.5,33225
15324703,2028400084,2008054,bronx,212087.6,44643
15327445,2026820001,2005057,unknown,237858.7,37672
15329330,2026730051,0,bronx,132310.7,26572
15330689,1020740033,1061861,manhattan,156153.2,41082
15332746,1020750036,1061888,unknown,268336.1,56688
