,bbl,eui
29009,4103310001,43.3
29010,4159450001,94.5
29011,4156240001,81.1
29012,4156250001,94.2
29013,4050320016,48.3
29014,4000130160,33.5
29015,1006937501,306.2
29016,1008990008,106.7
29017,1021790440,58.7
29018,3053760058,68.8
29019,1021800166,51.8
29020,1021807503,82.5
29021,1021770242,85.3
29022,1021750032,58.1
29023,4091940048,73.9
29024,4032920001,48.7
29025,2022770010,2.5
29026,3052950047,59.8
29027,1005440001,127.2
29028,3019180013,66.2
29029,4053740027,62.4
29030,1008190037,66.2
29031,1008190039,25.0
29032,1014950032,43.9
29033,4031510043,81.1
29034,3010750039,68.9
29035,2031300100,119.7
29036,1021790511,62.0
29037,3054280039,61.4
29038,1014960026,40.8
29039,1000270009,104.3
29040,1000270017,41.3
29041,1000270009,76.8
29042,1009340001,25.4
29043,1012880011,103.4
29044,1017230010,107.1
29045,1019310021,122.5
29046,3053560042,79.2
29047,1021800090,89.8
29048,1021770008,62.2
29049,1021770039,70.0
29050,3032860016,20.1
29051,3032760041,27.5
29052,3032610020,93.8
29054,2024790012,106.7
29055,3012030044,69.0
29056,3020110039,73.1
29057,1004737502,70.7
29058,1006160001,64.4
29059,1007310060,68.8
29060,1008007501,66.8
29061,1009150038,21.3
29062,1011377501,54.2
29063,1011527502,95.1
29065,1014090040,63.1
29066,1015137502,91.8
29067,3009397502,33.4
29068,3020757501,62.5
29069,4000180001,68.5
29070,1014800001,482.2
29071,1000210004,108.7
29072,4026560064,7.3
29073,1021490023,123.1
29074,1021560016,78.2
29075,1021560061,99.6
29076,1021560048,26.8
29077,1021490076,92.3
29078,1021490030,126.1
29079,1021560083,188.2
29081,1008850015,88.8
29082,1008900024,145.7
29083,1005707501,69.2
29084,2042010031,68.3
29085,1021560083,101.1
29086,1012877501,87.6
29087,5006200200,327.0
29088,5006200001,145.4
29089,5006200100,324.9
29090,1009270001,52.4
29091,3012210053,71.3
29092,3050900023,65.2
29093,3050840097,73.0
29094,4014740047,67.1
29095,2046530049,95.4
29096,4067050001,40.9
29097,1008250017,55.7
29098,3008270001,29.3
29099,3072500001,9275.2
29100,3072530001,8.9
29101,3072500001,96.8
29102,2044330001,82.0
29103,2047090001,94.5
29104,2027610142,88.9
29105,1016620010,50.7
29106,1005860020,63.5
29107,1015217501,115.4
29108,1016070003,31.1
29109,3058830001,55.9
29110,3013210040,54.3
29111,1009340001,26.7
29112,3074570001,90.3
29113,3073550042,77.5
29115,1000270017,57.7
29116,1000270009,84.0
29117,1009340001,25.6
29121,2057010105,38.2
29122,3051030101,36.2
29123,4016280021,66.7
29124,3061750048,35.1
29125,3004540005,76.0
29126,4017020058,89.8
29127,2028590077,98.5
29130,1018780037,11.5
29133,2029600028,27.5
29134,2029920052,99.8
29135,4015267501,90.0
29136,3002530053,59.5
29137,1002177504,70.0
29138,1006400012,47.5
29139,1007320016,61.1
29140,1017747501,24.4
29141,4010270050,75.7
29142,4010270004,35.3
29143,5074460100,39.2
29144,5074690200,16.4
29145,5074810001,56.9
29146,1017160008,114.2
29147,1017150022,1.8
29148,4021180001,84.9
29149,5074520075,51.1
29150,2042470057,62.4
29151,1017890001,66.3
29152,2028590092,39.3
29153,1021760100,49.3
29154,1008710074,6.9
29155,3084701110,72.4
29156,5000070050,90.3
29157,4049607501,56.4
29158,4019110001,79.0
29159,2027110028,103.9
29160,1005537501,133.3
29161,1013610001,33.4
29162,5001690035,60.2
29163,4114340007,85.9
29164,1014660021,352.1
29165,3029270042,27.1
29166,1008927502,80.3
29167,1016110001,151.2
29168,3088157501,14.0
29170,1010840001,45.9
29171,1000787508,28.6
29172,3050837503,19.3
29173,1007630065,62.5
29174,3023710042,21.4
29175,1016317501,71.0
29176,4018427502,50.1
29177,4043600001,44.6
29178,1011057501,51.5
29179,3011640042,48.8
29180,4050277502,76.5
29181,1008050039,48.5
29182,4014490032,71.9
29183,4014620001,58.4
29184,3057670028,124.3
29185,3053250003,16.8
29186,1010090037,107.4
29187,2032660013,50.0
29188,3052800047,44.4
29189,5005930001,15.7
29191,3057077501,58.6
29193,1010360054,82.0
29194,2023400213,8.0
29195,4033560023,57.4
29196,3081380225,44.5
29197,4014220019,80.9
29198,4097640077,77.3
29199,3032040032,57.0
29200,3032040024,49.2
29201,2045160048,73.2
29202,2045080041,72.2
29203,1021790199,118.4
29204,4019490090,92.1
29205,1018950047,87.1
29206,1013460020,81.2
29207,1022500014,76.2
29208,1022430309,48.2
29209,1013450031,36.8
29210,1013240009,64.5
29211,4000067502,48.8
29212,4000067501,49.6
29213,1013737506,56.6
29214,1005957509,65.1
29215,1005767501,56.1
29216,1008570038,50.7
29217,1005990064,39.4
29218,1008680012,65.6
29219,2039097501,58.5
29220,1005227502,79.6
29221,1009290038,42.7
29222,1018920064,56.3
29223,1012440063,53.3
29226,1005740067,69.3
29229,1017010001,128.6
29232,2051410120,112.2
29245,1014330016,43.1
29250,3007060020,864.7
29251,2028390010,38.9
29252,2025110077,71.0
29253,2032960055,53.6
29254,1005750011,75.8
29255,1010450050,52.0
29256,1009100061,87.1
29257,3004650012,28.1
29258,4098340041,86.0
29259,4114177501,70.4
29260,4021140034,81.9
29261,1013280030,63.8
29263,1012227501,59.4
29264,1004670022,60.9
29265,1012440063,53.0
29266,1021790156,90.9
29267,1012360061,66.1
29268,2057850268,58.0
29269,4012840015,78.8
29270,2023690012,66.8
29271,2027970039,58.6
29272,2033600062,64.1
29273,3043750070,45.3
29275,1005740067,69.3
29276,1006260012,59.1
29277,1013640022,74.7
29278,1013710038,51.6
29279,1015070045,64.8
29280,1015420014,18.0
29281,1003950001,82.1
29282,1003920048,86.0
29283,1003930056,170.3
29284,1003920027,92.9
29285,1003930014,115.3
29287,2026840085,105.6
29288,2028330030,17.4
29289,2028330028,281.4
29290,2028330026,18.2
29292,1004650037,69.8
29293,1004620025,59.3
29294,1013930001,41.6
29295,1005460031,15.8
29297,1005480012,146.4
29298,1005460020,72.6
29299,1005470026,26.9
29300,1005460005,50.8
29301,1019900035,150.6
29309,1001237502,82.4
29310,3086890055,78.0
29311,2027630185,168.9
29312,1000530002,98.9
29313,1000647502,64.7
29314,1008590026,81.8
29315,1006030028,61.5
29316,1001760018,88.8
29317,1001760018,93.8
29318,3061640006,87.8
29319,3055620033,86.3
29320,3055800001,99.3
29321,3017810040,34.6
29322,3020167501,47.3
29323,1014390014,290.1
29324,1011450001,78.5
29325,2025090036,45.3
29326,5028710001,89.7
29327,2025180001,82.7
29328,3071990005,82.0
29329,3072810182,77.3
29330,3069570022,74.9
29331,4019180114,168.6
29332,1012470043,21.1
29333,3002380035,240.0
29334,1005760056,13.2
29335,1008737501,165.6
29336,1005777504,61.9
29337,1000957501,46.3
29338,1005707502,79.0
29339,3011760047,56.5
29340,1014440031,141.4
29341,1021490056,151.4
29342,1010750029,94.0
29344,3065090064,92.0
29345,1002460001,67.0
29346,1016527501,68.1
29347,1006207501,65.9
29348,1018307502,57.3
29349,4006450001,76.1
29350,5005690103,68.2
29351,1006457501,34.6
29352,1008880027,80.2
29353,1013277501,70.2
29354,3052990011,86.0
29355,2038057501,58.9
29356,4051810028,82.0
29357,4098430029,153.2
29358,4012800026,84.1
29359,4012730034,70.0
29360,4001330070,72.9
29361,4012510030,75.7
29362,3087090072,81.3
29363,2024780024,90.9
29364,4113580001,90.4
29365,4113770001,55.1
29367,4032720001,61.5
29368,1010450061,79.2
29369,2028500023,81.4
29370,4000260004,0.3
29371,4091720067,74.9
29372,1018800029,80.6
29373,2039430001,1.6
29374,2039370085,1.7
29375,1022280025,83.5
29376,1003457502,90.3
29377,3051030042,77.0
29378,2057590573,91.6
29379,1021750010,90.6
29380,2026660041,40.8
29381,2031650010,70.0
29382,1009117502,32.3
29383,1010120042,60.7
29384,4013140011,80.9
29385,4125290230,54.6
29386,4121830035,47.9
29387,2031170023,115.2
29388,2056400018,76.5
29389,4036670625,37.0
29390,3006010017,57.0
29391,3087197502,31.4
29392,3087737501,35.5
29393,3088060017,66.4
29394,2032040046,70.0
29395,2033540009,56.0
29396,4157090006,62.9
29397,1002377501,163.5
29398,1002777501,125.8
29399,3053890046,53.9
29400,4001610026,98.4
29401,4026220125,39.0
29402,1002747502,103.8
29403,4007557501,33.0
29404,5080080014,142.6
29405,2033130069,76.4
29406,3020610110,52.8
29407,1022360008,87.4
29408,1021440042,105.8
29409,1013120023,68.7
29410,1010070051,95.2
29411,1008920049,83.8
29412,1014040041,194.3
29413,1013090041,109.3
29414,1015020056,190.3
29415,3001550014,30.3
29416,2032680001,98.5
29417,1008950078,65.0
29418,1005760076,91.8
29419,3002540081,75.1
29420,3082350140,124.4
29423,4026570023,84.4
29424,2024390055,71.9
29425,3034200044,72.2
29426,2033430180,52.6
29427,2025370006,51.1
29428,3020047501,67.9
29430,2029480025,103.7
29431,2026420022,64.0
29432,2029850023,49.5
29433,1002770004,14.8
29434,1004150012,70.7
29435,1003480013,140.0
29436,1003500036,92.0
29437,1004160025,87.5
29438,1003500056,64.1
29439,1003450014,80.2
29440,1010790029,94.4
29441,1007367501,66.8
29442,3019460004,73.4
29443,3006120130,46.3
29444,3031270001,35.0
29445,3070680014,126.5
29446,5028670266,98.2
29447,1005640031,48.0
29448,1000177501,53.4
29449,1010960029,35.6
29451,1002480015,84.1
29452,3013870018,81.5
29453,2039010031,63.2
29454,3060620001,57.8
29455,3031317501,39.6
29456,3071247501,37.6
29457,1008040022,66.2
29458,1007100029,98.3
29459,1008800073,105.8
29460,1007610059,66.1
29461,1012840033,124.7
29462,1007020010,127.9
29463,2029847502,46.9
29464,2029847503,68.4
29465,3048290005,54.0
29466,2030680006,63.4
29467,2027990030,95.3
29468,3006560001,15.8
29469,5031680161,69.1
29470,1/01217/0018,66.4
29471,2032390031,98.2
29472,1012240058,80.3
29473,1009010026,36.4
29474,1012980045,20.1
29475,1008290014,48.7
29476,1008350011,55.9
29477,3007060020,870.5
29478,4005670022,106.6
29479,4099447502,131.7
29480,3012697501,85.7
29481,3073090001,125.3
29482,3001780046,152.3
29483,3017797501,53.6
29484,4035380067,87.9
29485,3007417501,0.0
29486,4005350046,69.1
29487,3069110006,68.0
29488,1012900003,62.3
29491,1010680001,206.8
29492,1009220046,154.9
29493,1009220046,203.9
29494,1009220070,46.5
29495,1009220002,48.4
29496,1021660069,86.7
29497,4005987501,44.5
29498,4161550021,69.4
29499,1022170022,81.7
29500,1020777501,35.8
29501,1007187502,33.2
29502,1014010001,193.3
29503,3075520054,86.7
29504,3007230025,36.3
29505,4138950001,91.7
29506,1010760051,58.1
29507,1010860050,44.4
29508,1003480036,61.0
29509,1007600058,92.0
29511,4019710001,90.1
29512,1007620038,73.6
29519,1007987507,40.2
29520,1010710001,88.0
29521,4082290006,73.4
29522,1015100015,58.2
29523,1014960065,58.7
29524,1010647501,74.2
29525,1008027501,44.7
29526,3052460001,71.2
29527,4015057501,111.9
29528,3033840006,88.1
29529,1018287506,28.2
29530,4033330016,83.3
29531,1012070016,25.9
29532,2024740001,59.4
29533,1001347505,83.0
29534,3010650031,74.4
29535,4007040022,70.5
29536,1016387501,55.4
29537,3020137503,84.0
29538,1019597501,64.2
29539,3027737503,92.9
29540,1015407502,43.3
29541,3019927501,39.4
29542,4092490040,89.0
29543,1018360037,23.9
29544,1018887501,13.6
29545,1016160049,40.3
29546,3050480034,54.0
29547,1014970007,80.7
29548,3067010047,71.1
29549,1016817502,47.0
29550,1004747504,77.2
29551,1004747505,107.9
29552,4012540012,12.9
29553,2058560378,77.8
29554,1008207501,21.1
29555,1016110015,68.7
29556,1008010061,46.4
29557,1020440017,126.8
29558,3052200040,29.4
29559,4036080290,23.2
29560,2054810065,59.2
29561,4001997501,101.3
29562,3063190006,84.2
29563,1009400048,86.1
29564,3010630026,127.3
29565,1021800057,27.0
29566,1014680041,64.4
29567,1005767503,65.3
29568,1008630081,51.3
29569,1010250054,65.6
29570,4000717501,47.8
29571,1000290001,49.9
29572,1006460038,48.7
29573,1012580034,70.1
29574,1008430037,97.2
29575,1012610048,56.0
29576,1014380014,71.3
29577,1015270020,26.9
29578,1015490038,45.6
29579,1008810047,124.6
29580,1021800096,17.2
29581,3002497502,57.5
29582,1017350008,81.1
29583,1019180023,117.8
29584,1019270015,97.8
29585,1019170045,43.7
29586,1019220013,177.7
29587,1008290016,87.9
29588,3007710015,55.7
29589,3008200001,581.8
29590,3007960001,92.7
29593,3011790047,92.6
29594,4022520010,68.3
29595,3072960005,77.0
29596,3054260045,85.0
29597,3061020006,72.9
29598,3068000057,67.1
29599,5031570001,74.1
29600,3061240028,84.3
29601,3026070006,28.6
29602,4026030072,35.8
29603,2054030025,78.2
29604,2031720032,112.4
29605,2032090065,81.6
29606,2027450046,144.5
29607,2027630162,138.6
29608,1010167501,86.7
29609,2028360012,96.6
29610,1001720001,86.1
29611,4031650062,69.1
29613,1011200017,58.4
29614,1001357501,52.9
29615,1001757504,69.3
29616,1011867501,45.9
29617,4012167502,82.6
29618,3050540011,131.3
29619,2031540068,57.0
29620,2031980110,74.7
29621,2026240084,178.2
29622,2026240082,23.8
29623,2028670155,109.3
29624,1021700344,57.1
29625,3036940009,96.5
29626,3073210051,128.6
29627,2032480166,74.4
29628,1020320019,69.7
29629,1019130061,116.6
29630,2031820008,79.3
29631,2028100013,87.1
29632,2031570017,80.3
29633,2025240018,78.6
29634,2031020039,92.9
29635,3023487501,81.2
29636,2028410010,130.5
29637,2032250128,89.6
29638,2031840005,92.9
29639,2031830007,85.8
29640,2032070058,83.9
29641,2033430170,94.5
29642,2033070012,15.3
29643,3002260013,61.3
29644,1008800006,69.9
29645,2047380001,101.3
29646,1007700031,28.6
29647,1014920056,61.7
29648,1005570039,77.6
29649,4001620019,59.9
29650,4001650001,60.3
29651,5034720014,18.3
29652,1000370013,78.3
29653,1016737501,51.6
29654,4032340029,87.0
29655,1007690053,124.5
29656,1021420227,88.7
29657,3074657503,35.8
29658,1016220037,71.5
29659,1008730040,73.1
29660,1002800052,193.4
29661,1003777502,48.1
29662,1002040001,125.3
29663,4012590041,106.8
29664,4012860058,108.4
29665,4014960056,107.9
29666,4014950052,89.2
29667,4013270008,88.2
29668,4015690001,119.5
29669,4066590021,117.8
29670,4031710019,102.4
29671,4047690001,82.2
29672,1022380007,117.9
29673,1022170009,110.2
29674,3001470002,68.0
29675,1017560039,24.5
29676,1022410042,390.2
29677,2025680009,96.8
29678,2027320021,92.6
29679,3010110005,47.9
29680,1006090065,66.0
29681,4051810048,82.7
29682,1014960006,79.9
29683,1006957502,66.7
29684,4021370027,71.3
29685,1021370046,40.9
29686,4099700038,39.9
29687,2028720054,20.9
29688,1020540036,108.3
29689,2041240012,91.2
29690,1021090070,135.1
29691,1017250033,18.5
29692,2033430155,73.8
29693,2032970049,98.0
29694,2037440070,100.1
29695,2037760040,71.3
29696,2031490121,63.9
29697,2033170051,69.9
29698,2032490186,57.3
29699,2031580022,137.0
29700,4088540067,95.5
29701,1019250013,63.6
29702,2057257501,78.5
29703,2026000131,43.9
29704,1019440010,109.5
29705,1021200028,159.8
29706,1021360040,46.5
29707,1021360052,92.9
29708,1017560056,67.0
29709,4101560001,81.4
29710,4079450002,210.0
29711,4008310001,191.4
29712,4101510001,128.4
29713,3086920019,122.5
29714,1007980066,38.5
29715,1007970074,64.0
29716,1014370045,121.4
29717,4004070037,64.0
29718,4098140034,80.2
29719,4013220001,89.3
29720,4003880023,76.0
29721,3001600003,52.1
29722,3001600029,0.0
29723,3032387501,35.9
29724,1012037502,66.4
29725,4026110452,19.1
29726,4022240037,267.6
29727,2033190040,93.8
29728,2027200001,91.6
29729,2031730020,94.9
29730,2031840071,81.3
29731,3050450038,78.2
29732,4019720001,133.5
29733,3020617502,78.6
29734,2027940049,92.3
29735,2030600021,102.2
29736,2057990073,34.1
29737,2028470069,77.1
29738,2031830064,77.3
29739,2031460029,80.0
29740,2031960093,85.8
29741,2031780050,17.6
29742,3046920003,62.6
29743,2026230188,75.2
29744,2026230205,80.3
29746,2028040001,125.4
29747,1004770068,75.1
29748,3067230006,70.9
29749,1021490011,7.7
29750,1021490016,5.3
29751,1008900057,34.3
29752,1008900064,116.0
29753,4105040051,26.8
29754,1021490056,77.5
29755,1008887502,60.9
29756,1016240060,41.0
29757,5042570001,12.6
29758,5035760023,52.1
29759,2023720041,9.2
29760,2026130036,95.1
29761,2032490088,91.7
29765,3037940028,61.2
29766,2023710023,108.9
29767,1008620001,283.9
29771,1022370038,77.4
29772,3012730001,137.3
29773,1001960013,173.0
29774,4036440030,62.7
29775,1017260037,45.1
29776,1003090022,117.4
29777,3013890016,105.0
29778,1001960009,37.1
29779,2045940048,82.1
29780,4049590018,26.8
29781,2033190098,51.9
29782,2033090100,53.9
29783,4015700008,99.2
29784,3066100055,78.7
29785,3067680054,62.1
29786,3087140020,72.7
29787,3087090090,86.5
29788,3068620014,92.9
29789,3065610030,88.8
29790,3068170030,91.7
29791,3068210222,55.7
29792,3067700001,57.9
29793,4001840014,51.9
29794,3019650042,33.1
29795,2032250010,61.2
29796,3086820048,98.7
29797,4012990010,61.4
29798,2036960050,15.8
29799,1021720120,72.3
29800,4014550065,115.0
29801,4010160060,36.3
29802,2025460001,55.3
29803,2028780061,59.8
29804,2032160052,87.5
29805,2028680127,59.9
29806,2024330057,42.2
29807,2024250016,70.9
29808,2024270001,120.9
29809,2024270052,70.1
29810,2024290034,79.1
29811,2024390022,104.7
29812,2028760170,99.6
29813,2028670058,70.6
29814,2028610011,93.8
29815,2031960010,46.6
29816,2037770040,72.2
29817,2037770035,75.6
29818,2025320020,72.9
29819,2038660005,19.5
29820,2038660001,131.7
29821,2028760087,159.5
29822,2028760088,16.3
29823,2026330004,77.7
29824,2028760014,68.7
29825,2037430050,75.3
29826,3029740113,40.0
29827,2027630233,58.1
29828,2031490084,84.9
29829,3067710031,80.2
29830,3/00292/0016,43.6
29832,3074410255,69.0
29833,4008370027,48.5
29834,2043370064,29.7
29835,3021320030,32.0
29836,3050770001,56.8
29837,3014060044,51.5
29838,1008480059,45.6
29839,4038100154,32.3
29840,3053750082,102.5
29841,1002050030,77.5
29842,3/06765/0035,58.9
29843,3/06825/0016,58.2
29844,3/06799/0074,57.9
29845,3/06553/0006,61.2
29846,2032210017,99.2
29847,3087150073,97.2
29849,1015940012,94.4
29850,3017850069,97.9
29851,1017790060,3.5
29852,1015520006,82.9
29853,3046210031,78.5
29854,4015070005,100.2
29855,4012180006,75.0
29856,3012390001,90.4
29857,2029260008,91.7
29858,3005650001,69.2
29859,1008770001,71.9
29860,5004900004,55.1
29861,4101557501,49.3
29862,4159507501,38.6
29863,5009550075,510.7
29864,1008260055,54.3
29865,1012900014,40.5
29866,4002050015,79.0
29867,4095250040,22.1
29868,3020620006,30.4
29869,3029790005,52.2
29870,3023770012,42.7
29871,3000400001,20.1
29873,4050590001,124.0
29874,2024800001,54.7
29875,4051820062,117.1
29876,1005090027,95.0
29877,2026100065,99.4
29878,4002680001,57.6
29879,3021077501,67.4
29880,1021420136,29.5
29881,1020540079,101.0
29887,2037780024,87.8
29888,2023030016,76.2
29889,3066200001,57.3
29890,3044527503,64.2
29891,1009947501,109.7
29892,3074050058,92.3
29893,1006960001,68.7
29894,3037500001,12.2
29895,1007630067,56.3
29901,3056170063,90.3
29902,3066230001,95.2
29903,1019037503,96.2
29904,1008637502,64.6
29905,1014210037,62.6
29906,1000917501,49.7
29907,1014960013,69.1
29908,1011210043,54.3
29909,2031700027,90.8
29910,2031950016,106.2
29911,2031520029,129.6
29912,2032940030,81.1
29913,2032060022,126.1
29914,2031720008,107.2
29915,2031970009,77.3
29916,2032250022,72.8
29917,2031830037,120.8
29918,2031820004,87.7
29919,2031820019,110.5
29920,2031520003,106.1
29921,2040480014,84.3
29922,2031110009,17.0
29923,2033150001,110.5
29924,2059470120,89.0
29925,1008410080,50.8
29926,1015397502,66.8
29928,4066720001,314.6
29929,2032340037,88.8
29930,3017020001,26.9
29931,3020960006,55.7
29932,3020970015,49.9
29933,3020970007,59.5
29934,3040270001,66.3
29935,3040430001,43.2
29936,3040440001,89.7
29937,1021800098,76.6
29938,1021800100,71.6
29939,3020440064,64.7
29940,3021040008,67.3
29941,3065780079,79.8
29942,3087170096,74.8
29943,1007890044,104.3
29944,3052210073,69.8
29945,3051640037,106.7
29946,2027850063,101.6
29947,2025220016,66.9
29948,2025350026,90.3
29949,2025200026,69.8
29950,2025210027,90.2
29951,2024380001,93.7
29952,2024380005,70.8
29953,2027850016,106.9
29954,2029480040,13.1
29955,2029480044,132.8
29956,2031420070,115.5
29957,2031080038,81.6
29958,2024780058,85.9
29959,2026620013,80.2
29960,2029700073,98.9
29961,2030980050,83.9
29962,2028420029,98.2
29963,2030370075,93.6
29964,2024380085,61.8
29965,1018400005,60.9
29966,1008820056,84.7
29967,1011460008,52.6
29968,1018730010,162.1
29969,1019940066,77.0
29970,1018910054,70.6
29971,2032920075,68.2
29972,2032030012,34.1
29973,2032030016,14.8
29974,1022250044,129.0
29975,2031950051,75.4
29976,2028650126,96.4
29977,2024590055,66.9
29978,2031930021,120.3
29979,2028790235,400.1
29980,2028790240,99.4
29981,2032530001,173.9
29982,2027030014,108.7
29983,2027610083,71.3
29984,2031950022,59.3
29985,2031990034,117.0
29986,2031960029,61.7
29987,2032480158,53.1
29988,1007910050,63.7
29989,1007920024,53.1
29990,3053290058,7.7
29991,3053290052,6.9
29992,2028410050,95.5
29993,2033110107,65.7
29994,1010410038,41.5
29995,4050130031,58.0
29996,4033200018,58.9
29997,1006297501,44.5
29998,2033500040,45.9
29999,3012800008,73.8
30000,3048090006,74.1
30001,3011810028,67.0
30002,3051200018,82.2
30003,3056710034,58.6
30004,3014020039,80.0
30005,5000640003,85.9
30006,3055450059,11.6
30007,3055450053,176.3
30008,3055450047,81.5
30009,3013870001,67.7
30010,1010650023,61.8
30011,1003897501,222.9
30012,3002380024,57.1
30013,1021770166,88.8
30014,2028350001,73.8
30015,1020460024,16.5
30016,1020460025,184.7
30017,1020460043,19.0
30018,1020530009,74.3
30019,2028650129,86.0
30020,2023990020,86.7
30021,2028740085,16.2
30022,2030220043,87.5
30023,2031980005,16.0
30024,4015180040,94.1
30025,3050490048,86.9
30026,3013180057,140.2
30027,3013180051,11.0
30028,1008490026,27.4
30029,4030990025,67.1
30030,3081720013,109.7
30031,1022360027,106.4
30032,4004140117,56.7
30033,4050150006,88.1
30034,4026640001,20.0
30035,4049540131,60.8
30036,4003890012,64.2
30037,4004140121,61.1
30038,1008490002,45.5
30039,1003850063,26.0
30040,2032490117,118.4
30041,2031910045,103.1
30042,3076740030,90.1
30043,4090110014,45.8
30044,4022360027,78.5
30045,4005660001,72.8
30046,4022247501,81.1
30047,3018110019,22.1
30048,2032760005,141.3
30049,2030890001,93.4
30050,3052060017,86.4
30051,3015320030,76.9
30052,3013720001,96.6
30053,2028770290,94.4
30054,5001850527,23.0
30055,1017500034,19.6
30056,1019230049,34.5
30057,1019240052,32.7
30058,1019440043,34.3
30059,1003770030,59.2
30060,3051240005,59.5
30061,3050260023,92.9
30062,1017740001,73.2
30064,3088040042,74.6
30065,4004337501,61.8
30069,2023300045,58.4
30070,2024660040,100.7
30071,2033310082,78.3
30072,3076550045,61.1
30073,1008860063,47.3
30074,1014360122,49.4
30075,2051410265,18.5
30076,1010780020,55.4
30077,2046810010,83.1
30078,1005470018,24.1
30079,1005330010,146.6
30081,3001420050,12.0
30082,1005480021,32.4
30083,1021330016,86.2
30084,1021330050,177.1
30085,1021330080,74.0
30086,1021330076,76.3
30087,4031680067,65.3
30088,1018900007,74.5
30090,2025090006,74.2
30091,1005680026,81.4
30092,1012140008,57.0
30093,2028260072,82.3
30094,2025240021,49.8
30095,2032130033,74.8
30096,2032180017,88.6
30097,2032080048,82.2
30098,1007310050,91.9
30099,1011840083,58.8
30100,5054600053,17.7
30101,3051070038,54.5
30102,3079320090,31.3
30103,3052480022,109.8
30104,1008370009,45.2
30105,3025490036,60.2
30106,1000907503,141.8
30107,4049787502,73.3
30108,1004787503,95.4
30109,3001677501,37.0
30110,1000337501,61.5
30111,1006967503,122.8
30112,3021280005,48.8
30113,3021340056,54.4
30114,4035450014,47.5
30115,1015570041,56.3
30116,2055600062,102.1
30117,3045010022,82.4
30118,2029950038,90.8
30119,1007757503,38.7
30120,1012597501,46.3
30121,1010677502,66.2
30122,1008210049,36.4
30123,1017557501,41.1
30124,1007980054,57.5
30125,2057920445,65.3
30126,3066560006,162.3
30127,3051390035,93.6
30128,3060190041,109.9
30129,3046210001,99.1
30130,3061150037,74.1
30131,4031060020,95.5
30132,3053570054,102.0
30133,3022060007,61.2
30134,3012937501,41.1
30135,3067290001,75.7
30136,3054190011,114.1
30137,4001530033,89.7
30138,4013360052,92.9
30139,2048330058,110.9
30140,2031700040,135.3
30141,2031810030,102.8
30142,2031810015,101.9
30143,2031700034,140.1
30144,2033410016,135.3
30145,1003530052,66.5
30146,1003770026,111.4
30147,2043190015,98.5
30148,4162267501,69.5
30149,2045940044,78.6
30150,1017840005,9.8
30151,3053250065,85.6
30152,3056640001,91.6
30153,5031520052,46.0
30154,1012200053,8.2
30155,1018910055,82.2
30156,1018830040,66.3
30157,3087150051,120.6
30158,2029500030,129.1
30159,3051850059,57.2
30160,2031070036,79.8
30161,3066130001,76.2
30162,3068210270,62.1
30163,3053580063,85.9
30164,3053760076,71.6
30165,3053300024,59.3
30166,3075540056,64.1
30167,3050430066,73.4
30168,3050260039,68.3
30169,3050260178,64.5
30170,3050770006,91.4
30171,3053290068,71.5
30172,3014800023,43.6
30173,3014800060,26.1
30174,3027887501,32.4
30175,4049740051,24.6
30176,2030560027,78.9
30177,4103430015,16.0
30178,1010380043,54.2
30179,1021800077,83.8
30180,2038700028,27.1
30181,2028770166,14.5
30182,2031700021,74.7
30183,2033260064,69.3
30184,2028270053,62.1
30185,2028440065,82.1
30186,2039090081,74.7
30187,2028870094:2028870088,74.7
30188,3013970035,80.5
30189,2028870088,20.5
30190,2028870094,129.1
30191,1007610062,9.2
30192,3013620050,102.9
30193,3015350014,96.3
30194,2033550121,74.6
30195,3014290156,75.3
30196,3013540030,45.2
30197,2030380055,36.4
30198,2023280035,34.7
30199,1/00525/0029,117.7
30200,4005730046,44.7
30201,3018120001,290.6
30202,3070510133,156.1
30203,3052280008,49.3
30204,4050100038,155.2
30205,3025960001,113.5
30206,1019190053,197.5
30207,4097580001,34.9
30208,4002440024,139.9
30209,1007907502,105.3
30210,3039120024,152.8
30211,3010057502,141.0
30212,4160880100,117.2
30213,5003030047,105.3
30214,5052360031,105.5
30215,1013200034,133.7
30216,1011160024,124.6
30217,1016550045,53.8
30218,3009170058,74.0
30219,2025460074,33.8
30220,3067830057,8.7
30221,4005880009,100.5
30222,1009020049,74.2
30224,2032480014,59.1
30225,1004750015,84.7
30226,3070840039,135.4
30227,4004420018,48.0
30228,2030260005,73.0
30229,1010300024,18.8
30230,1003720018,85.5
30231,3043220016,54.6
30232,1/00195/0001,28.5
30233,5020150048,105.7
30234,5046450410,208.3
30235,1011970020,148.4
30236,3006270038,34.0
30237,1001890025,36.8
30238,4053370012,59.3
30239,3067827505,32.6
30240,3073640011,107.1
30241,2046550011,94.3
30242,3007050050,90.0
30243,4015380016,29.7
30244,5012700128,28.7
30245,3045040023,146.4
30246,3045030024,28.7
30247,4051347503,53.7
30248,1005150008,69.5
30249,3062630038,101.4
30250,2041680001,73.5
30251,1012600001,59.9
30252,1000680036,61.6
30253,1010940045,117.3
30254,3076670074,76.9
30255,1016077503,0.9
30256,1016070005,194.7
30257,3013260035,85.1
30258,3052070030,68.0
30259,2025100087,92.2
30260,1009270009,80.1
30261,1012690020,201.3
30262,3074650052,16.0
30263,3087110015,15.4
30264,3087260001,59.6
30265,3088040042,74.5
